FECHA,DETALLE,ENTRADA ,SALIDA,SALDO,ADQ.,PROM.,DEBE,HABER,SALDO
08/11/2013,Compra Clavos  Calamina F-231,92,,92,14.48,,1332.14,,1332.14
08/11/2013,VENTA CLAVOS DE CALAMINA F-690,,1,91,,14.48,,14.48,1317.66
12/11/2013,VENTA CLAVOS DE CALAMINA F- 697,,2,89,,14.48,,28.96,1288.7
14/11/2013,VENTA CLAVOS DE CALAMINA F- 704,,6,83,,14.48,,86.88,1201.83
18/11/2013,VENTA CLAVOS DE CALAMINA F- 711,,10,73,,14.48,,144.8,1057.03
20/11/2013,VENTA CLAVOS DE CALAMINA F-716,,2,71,,14.48,,28.96,1028.07
20/11/2013,VENTA CLAVOS DE CALAMINA F- 718,,3,68,,14.48,,43.44,984.63
21/11/2013,VENTA CLAVOS DE CALAMINA F- 722,,2,66,,14.48,,28.96,955.67
22/11/2013,VENTA CLAVOS DE CALAMINA F- 727,,3,63,,14.48,,43.44,912.23
23/11/2013,VENTA CLAVOS DE CALAMINA F- 732,,1,62,,14.48,,14.48,897.75
23/11/2013,VENTA CLAVOS DE CALAMINA F- 733,,5,57,,14.48,,72.4,825.35
25/11/2013,VENTA CLAVOS DE CALAMINA F- 734,,3,54,,14.48,,43.44,781.91
28/11/2013,Compra Clavos  Calamina F-488,92,,146,14.48,,1332.14,,2114.05
29/11/2013,VENTA CLAVOS DE CALAMINA F- 746,,1,145,,14.48,,14.48,2099.57
29/11/2013,VENTA CLAVOS DE CALAMINA F- 747,,6,139,,14.48,,86.88,2012.69
02/12/2013,VENTA CLAVOS DE CALAMINA F- 753,,20,119,,14.48,,289.6,1723.1
10/12/2013,VENTA CLAVOS DE CALAMINA F- 766,,1,118,,14.48,,14.48,1708.62
11/12/2013,VENTA CLAVOS DE CALAMINA F- 771,,1,117,,14.48,,14.48,1694.14
14/12/2013,VENTA CLAVOS DE CALAMINA F- 781,,1,116,,14.48,,14.48,1679.66
20/12/2013,VENTA CLAVOS DE CALAMINA F- 800,,5,111,,14.53,,72.65,1607.01
21/12/2013,VENTA CLAVOS DE CALAMINA F- 807,,3,108,,14.53,,43.59,1563.42
21/12/2013,VENTA CLAVOS DE CALAMINA F- 810,,2,106,,14.53,,29.06,1534.36
23/12/2013,VENTA CLAVOS DE CALAMINA F- 814,,1,105,,14.53,,14.53,1519.83
24/12/2013,VENTA CLAVOS DE CALAMINA F- 816,,1,104,,14.53,,14.53,1505.3
27/12/2013,VENTA CLAVOS DE CALAMINA F- 821,,10,94,,14.53,,145.3,1360
27/12/2013,VENTA CLAVOS DE CALAMINA F- 822,,2,92,,14.53,,29.06,1330.94
27/12/2013,VENTA CLAVOS DE CALAMINA F- 823,,2,90,,14.53,,29.06,1301.88
07/01/2014,COMPRA DE CLAVOS  F- 919,92,,182,14.48,,"1,332.14",,"2,635.32"
08/01/2014,VENTA CLAVOS DE CALAMINA F- 857,,1,181,,14.48,,14.48,"2,620.84"
15/01/2014,VENTA CLAVOS DE CALAMINA F-883,,12,169,,14.48,,173.76,"2,447.09"
20/01/2014,VENTA CLAVOS DE CALAMINA F-898,,2,167,,14.48,,28.96,"2,418.13"
21/01/2014,VENTA CLAVOS DE CALAMINA F-901,,3,164,,14.48,,43.44,"2,374.69"
21/01/2014,VENTA CLAVOS DE CALAMINA F- 908,,3,161,,14.48,,43.44,"2,331.25"
23/01/2014,VENTA CLAVOS DE CALAMINA F-911,,1,160,,14.48,,14.48,"2,316.77"
29/01/2014,VENTA CLAVOS DE CALAMINA F-929,,2,158,,14.48,,28.96,"2,287.81"
29/01/2014,VENTA CLAVOS DE CALAMINA F-930,,6,152,,14.48,,86.88,"2,200.93"
01/02/2014,VENTA CLAVOS DE CALAMINA F-939,,1,151,,14.48,,14.48,"2,186.45"
06/02/2014,VENTA CLAVOS DE CALAMINA F-953,,1,150,,14.48,,14.48,"2,171.97"
07/02/2014,VENTA CLAVOS DE CALAMINA F-958,,3,147,,14.48,,43.44,"2,128.53"
13/02/2014,VENTA CLAVOS DE CALAMINA F-972,,43,104,,14.48,,622.63,"1,505.90"
15/02/2014,VENTA CLAVOS DE CALAMINA F-980,,6,98,,14.48,,86.88,"1,419.02"
17/02/2014,COMPRA DE CLAVOS  F- 1526,92,,190,14.48,,1332.14,,"2,751.16"
19/02/2014,VENTA CLAVOS DE CALAMINA F-986,,3,187,,14.48,,43.44,"2,707.73"
20/02/2014,VENTA CLAVOS DE CALAMINA F-987,,4,183,,14.48,,57.92,"2,649.81"
24/02/2014,VENTA CLAVOS DE CALAMINA F-992,,0.5,182.5,,14.48,,7.24,"2,642.57"
25/02/2014,VENTA CLAVOS DE CALAMINA F-994,,2,180.5,,14.48,,28.96,"2,613.61"
28/02/2014,VENTA CLAVOS DE CALAMINA F-995,,1,179.5,,14.48,,14.48,"2,599.13"
08/03/2014,VENTA CLAVOS DE CALAMINA F-1001,,6,173.5,,14.48,,86.88,"2,512.25"
11/03/2014,VENTA CLAVOS DE CALAMINA F-1002,,0.5,173,,14.48,,7.24,"2,505.01"
11/03/2014,VENTA CLAVOS DE CALAMINA F-1004,,2,171,,14.48,,28.96,"2,476.05"
14/03/2014,VENTA CLAVOS DE CALAMINA F-1008,,3,168,,14.48,,43.44,"2,432.61"
15/03/2014,VENTA CLAVOS DE CALAMINA F-1011,,6,162,,14.48,,86.88,"2,345.73"
17/03/2014,VENTA CLAVOS DE CALAMINA F-1012,,11,151,,14.48,,159.28,"2,186.45"
24/03/2014,VENTA CLAVOS DE CALAMINA F-1019,,1,150,,14.48,,14.48,"2,171.97"
29/03/2014,VENTA CLAVOS DE CALAMINA F-1025,,1,149,,14.48,,14.48,"2,157.49"
03/04/2014,VENTA CLAVOS DE CALAMINA F-1030,,2,147,,14.48,,28.96,"2,128.53"
05/04/2014,VENTA CLAVOS DE CALAMINA F-1032,,6,141,,14.48,,86.88,"2,041.65"
07/04/2014,COMPRA DE CLAVOS  F-2056,92,,233,14.48,,1332.14,,"3,373.80"
10/04/2014,VENTA CLAVOS DE CALAMINA F-1039,,8,225,,14.48,,115.84,"3,257.96"
15/04/2014,VENTA CLAVOS DE CALAMINA F-1047,,3,222,,14.48,,43.44,"3,214.52"
19/04/2014,VENTA CLAVOS DE CALAMINA F-1052,,4,218,,14.48,,57.92,"3,156.60"
21/04/2014,VENTA CLAVOS DE CALAMINA F-1054,,5,213,,14.48,,72.4,"3,084.20"
30/04/2014,VENTA CLAVOS DE CALAMINA F-1064,,3,210,,14.48,,43.44,"3,040.76"
05/05/2014,VENTA CLAVOS DE CALAMINA F-1066,,0.5,209.5,,14.48,,7.24,"3,033.52"
07/05/2014,VENTA CLAVOS DE CALAMINA F-1074,,5,204.5,,14.48,,72.4,"2,961.12"
09/05/2014,VENTA CLAVOS DE CALAMINA F-1075,,6,198.5,,14.48,,86.88,"2,874.24"
10/05/2014,VENTA CLAVOS DE CALAMINA F-1077,,1,197.5,,14.48,,14.48,"2,859.76"
13/05/2014,VENTA CLAVOS DE CALAMINA F-1082,,2,195.5,,14.48,,28.96,"2,830.80"
16/05/2014,VENTA CLAVOS DE CALAMINA F-1087,,6,189.5,,14.48,,86.88,"2,743.93"
23/05/2014,COMPRA DE CLAVOS  F-391,92,,281.5,14.48,,1332.14,,"4,076.07"
24/05/2014,VENTA CLAVOS DE CALAMINA F-1099,,7,274.5,,14.48,,101.36,"3,974.71"
04/06/2014,VENTA CLAVOS DE CALAMINA F-1115,,12,262.5,,14.48,,173.76,"3,800.95"
12/06/2014,VENTA CLAVOS DE CALAMINA F-1127,,2,260.5,,14.48,,28.96,"3,771.99"
13/06/2014,VENTA CLAVOS DE CALAMINA F-1131,,7,253.5,,14.48,,101.36,"3,670.63"
20/06/2014,VENTA CLAVOS DE CALAMINA F-1142,,3,250.5,,14.48,,43.44,"3,627.19"
20/06/2014,VENTA CLAVOS DE CALAMINA F-1143,,1,249.5,,14.48,,14.48,"3,612.71"
25/06/2014,VENTA CLAVOS DE CALAMINA F-1146,,2,247.5,,14.48,,28.96,"3,583.75"
26/06/2014,VENTA CLAVOS DE CALAMINA F-1149,,3,244.5,,14.48,,43.44,"3,540.31"
04/07/2014,VENTA CLAVOS DE CALAMINA F-1161,,3,241.5,,14.48,,43.44,"3,496.87"
07/07/2014,VENTA CLAVOS DE CALAMINA F-1167,,1,240.5,,14.48,,14.48,"3,482.39"
16/07/2014,VENTA CLAVOS DE CALAMINA F-1185,,2,238.5,,14.48,,28.96,"3,453.43"
17/07/2014,VENTA CLAVOS DE CALAMINA F-1189,,3,235.5,,14.48,,43.44,"3,409.99"
18/07/2014,VENTA CLAVOS DE CALAMINA F-1192,,1,234.5,,14.48,,14.48,"3,395.51"
19/07/2014,VENTA CLAVOS DE CALAMINA F-1194,,13,221.5,,14.48,,188.24,"3,207.28"
21/07/2014,VENTA CLAVOS DE CALAMINA F-1197,,4,217.5,,14.48,,57.92,"3,149.36"
21/07/2014,VENTA CLAVOS DE CALAMINA F-1199,,2,215.5,,14.48,,28.96,"3,120.40"
29/07/2014,VENTA CLAVOS DE CALAMINA F-1205,,1,214.5,,14.48,,14.48,"3,105.92"
04/08/2014,VENTA CLAVOS DE CALAMINA F-1213,,20,194.5,,14.48,,289.6,"2,816.32"
07/08/2014,VENTA CLAVOS DE CALAMINA F-1220,,1,193.5,,14.48,,14.48,"2,801.84"
14/08/2014,VENTA CLAVOS DE CALAMINA F-1239,,1,192.5,,14.48,,14.48,"2,787.36"
15/08/2014,VENTA CLAVOS DE CALAMINA F-1247,,2,190.5,,14.48,,28.96,"2,758.40"
18/08/2014,VENTA CLAVOS DE CALAMINA F-1249,,3,187.5,,14.48,,43.44,"2,714.96"
21/08/2014,VENTA CLAVOS DE CALAMINA F-1267,,4,183.5,,14.48,,57.92,"2,657.04"
28/08/2014,VENTA CLAVOS DE CALAMINA F-1286,,2,181.5,,14.48,,28.96,"2,628.08"
05/09/2014,VENTA CLAVOS DE CALAMINA F-1293,,1,180.5,,14.48,,14.48,"2,613.61"
26/09/2014,VENTA CLAVOS DE CALAMINA F-1321,,3,177.5,,14.48,,43.44,"2,570.17"
27/09/2014,VENTA CLAVOS DE CALAMINA F- 1324,,4,173.5,,14.48,,57.92,"2,512.25"
29/09/2014,VENTA CLAVOS DE CALAMINA F-1325,,1,172.5,,14.48,,14.48,"2,497.77"
30/09/2014,VENTA CLAVOS DE CALAMINA F-1327,,4,168.5,,14.48,,57.92,"2,439.85"
02/10/2014,VENTA CLAVOS DE CALAMINA F- 1332,,1,167.5,,14.48,,14.48,"2,425.37"
08/10/2014,VENTA CLAVOS DE CALAMINA F-1341,,1,166.5,,14.48,,14.48,"2,410.89"
10/10/2014,VENTA CLAVOS DE CALAMINA F-1352,,3,163.5,,14.48,,43.44,"2,367.45"
11/10/2014,VENTA CLAVOS DE CALAMINA F-1356,,6,157.5,,14.48,,86.88,"2,280.57"
14/10/2014,VENTA CLAVOS DE CALAMINA F-1362,,1,156.5,,14.48,,14.48,"2,266.09"
14/10/2014,VENTA CLAVOS DE CALAMINA F-1364,,12,144.5,,14.48,,173.76,"2,092.33"
14/10/2014,VENTA CLAVOS DE CALAMINA F-1367,,2,142.5,,14.48,,28.96,"2,063.37"
17/10/2014,VENTA CLAVOS DE CALAMINA F-1372,,9,133.5,,14.48,,130.32,"1,933.05"
28/10/2014,VENTA CLAVOS DE CALAMINA F-1396,,4,129.5,,14.48,,57.92,"1,875.13"
01/11/2014,VENTA CLAVOS DE CALAMINA F- 1404,,1,128.5,,14.48,,14.48,"1,860.66"
10/11/2014,COMPRA DE CLAVOS  F-346,92,,220.5,14.48,,1332.14,,"3,192.80"
10/11/2014,VENTA CLAVOS DE CALAMINA F- 1413,,3,217.5,,14.48,,43.44,"3,149.36"
10/11/2014,VENTA CLAVOS DE CALAMINA F-1414,,3,214.5,,14.48,,43.44,"3,105.92"
15/11/2014,VENTA CLAVOS DE CALAMINA F-1426,,4,210.5,,14.48,,57.92,"3,048.00"
24/11/2014,VENTA CLAVOS DE CALAMINA F-1441,,1,209.5,,14.48,,14.48,"3,033.52"
28/11/2014,VENTA CLAVOS DE CALAMINA F-1449,,1,208.5,,14.48,,14.48,"3,019.04"
